Time,Temp_C,Air_Vel_m/s,Prec_m/h,Glo_Sol_Ir_W/m2,RH_%
2023-04-01T00:00,0.2,6.0,0.0,0.0,72.0
2023-04-01T01:00,0.1,6.1,1e-05,0.0,75.0
2023-04-01T02:00,-0.1,6.5,1e-05,0.0,65.0
2023-04-01T03:00,-0.2,6.5,1e-05,0.0,77.0
2023-04-01T04:00,-0.4,7.0,0.0,34.09,78.0
2023-04-01T05:00,-0.6,7.0,0.0,122.13,68.0
2023-04-01T06:00,-0.9,6.9,0.0,252.24,76.0
2023-04-01T07:00,-1.1,7.0,0.0,358.79,75.0
2023-04-01T08:00,-0.4,6.8,0.0,385.22,71.0
2023-04-01T09:00,0.1,7.0,0.0,532.48,67.0
2023-04-01T10:00,0.7,7.0,0.0,611.24,63.0
2023-04-01T11:00,1.4,6.8,0.0,541.58,56.0
2023-04-01T12:00,2.2,6.5,0.0,507.45,51.0
2023-04-01T13:00,2.5,6.2,0.0,430.34,51.0
2023-04-01T14:00,2.7,5.9,0.0,305.98,52.0
2023-04-01T15:00,3.2,5.6,0.0,159.98,52.0
2023-04-01T16:00,3.8,4.4,0.0,41.2,54.0
2023-04-01T17:00,3.7,3.7,0.0,0.0,59.0
2023-04-01T18:00,3.5,3.8,0.0,0.0,66.0
2023-04-01T19:00,2.8,4.8,0.0,0.0,68.0
2023-04-01T20:00,2.3,4.0,1e-05,0.0,69.0
2023-04-01T21:00,1.8,4.5,0.0,0.0,71.0
2023-04-01T22:00,1.5,5.4,0.0,0.0,63.0
2023-04-01T23:00,1.2,5.5,0.0,0.0,68.0
2023-04-02T00:00,0.9,5.9,0.0,0.0,69.0
2023-04-02T01:00,0.3,5.5,0.0,0.0,71.0
2023-04-02T02:00,-0.2,5.4,0.0,0.0,69.0
2023-04-02T03:00,-0.6,5.1,0.0,0.0,69.0
2023-04-02T04:00,-0.9,5.1,0.0,57.66,71.0
2023-04-02T05:00,-1.2,4.6,0.0,182.59,72.0
2023-04-02T06:00,-1.4,4.2,0.0,317.19,73.0
2023-04-02T07:00,-0.9,4.2,0.0,437.5,72.0
2023-04-02T08:00,0.2,4.3,0.0,550.37,68.0
2023-04-02T09:00,1.1,4.6,0.0,592.21,66.0
2023-04-02T10:00,1.9,4.7,0.0,604.69,64.0
2023-04-02T11:00,2.6,4.7,0.0,575.09,61.0
2023-04-02T12:00,3.1,5.2,0.0,518.22,58.0
2023-04-02T13:00,3.4,5.8,0.0,413.7,53.0
2023-04-02T14:00,3.2,5.6,0.0,288.01,47.0
2023-04-02T15:00,3.2,5.6,0.0,151.28,45.0
2023-04-02T16:00,3.1,5.6,0.0,36.95,47.0
2023-04-02T17:00,3.0,5.1,0.0,0.0,49.0
2023-04-02T18:00,2.5,5.4,1e-05,0.0,53.0
2023-04-02T19:00,2.2,5.8,1e-05,0.0,58.0
2023-04-02T20:00,2.0,6.6,0.0,0.0,57.0
2023-04-02T21:00,1.6,6.7,0.0,0.0,65.0
2023-04-02T22:00,0.8,6.0,0.0,0.0,70.0
2023-04-02T23:00,0.6,5.7,0.0,0.0,69.0
2023-04-03T00:00,0.6,5.9,0.0,0.0,73.0
2023-04-03T01:00,-0.1,5.9,0.0,0.0,77.0
2023-04-03T02:00,-0.6,5.6,0.0,0.0,80.0
2023-04-03T03:00,-0.9,5.9,0.0,0.0,82.0
2023-04-03T04:00,-1.1,6.1,0.0,60.98,81.0
2023-04-03T05:00,-1.4,6.3,0.0,184.03,78.0
2023-04-03T06:00,-1.6,6.3,0.0,314.12,77.0
2023-04-03T07:00,-1.4,5.7,0.0,427.2,74.0
2023-04-03T08:00,-1.1,6.0,0.0,513.48,70.0
2023-04-03T09:00,-0.6,5.9,0.0,567.99,67.0
2023-04-03T10:00,0.1,6.0,0.0,599.48,63.0
2023-04-03T11:00,0.9,6.6,0.0,566.12,59.0
2023-04-03T12:00,1.6,6.1,0.0,501.74,57.0
2023-04-03T13:00,2.3,5.7,0.0,409.02,55.0
2023-04-03T14:00,2.3,5.6,0.0,288.98,50.0
2023-04-03T15:00,2.5,5.5,0.0,157.4,49.0
2023-04-03T16:00,2.6,5.5,0.0,40.53,47.0
2023-04-03T17:00,2.3,6.2,0.0,0.0,45.0
2023-04-03T18:00,2.0,5.8,0.0,0.0,48.0
2023-04-03T19:00,1.1,5.7,0.0,0.0,53.0
2023-04-03T20:00,0.6,5.1,1e-05,0.0,54.0
2023-04-03T21:00,0.2,4.6,1e-05,0.0,58.0
2023-04-03T22:00,-0.2,4.3,1e-05,0.0,62.0
2023-04-03T23:00,-0.6,4.2,1e-05,0.0,62.0
2023-04-04T00:00,-0.9,3.7,1e-05,0.0,66.0
2023-04-04T01:00,-1.4,3.5,0.0,0.0,69.0
2023-04-04T02:00,-1.5,3.3,0.0,0.0,72.0
2023-04-04T03:00,-1.9,3.0,0.0,0.0,75.0
2023-04-04T04:00,-2.1,3.0,0.0,67.24,77.0
2023-04-04T05:00,-2.5,3.0,0.0,187.17,77.0
2023-04-04T06:00,-2.5,3.4,0.0,318.55,79.0
2023-04-04T07:00,-1.8,3.8,0.0,439.02,76.0
2023-04-04T08:00,-0.8,4.4,0.0,534.37,71.0
2023-04-04T09:00,0.2,4.6,0.0,582.8,63.0
2023-04-04T10:00,1.0,4.7,0.0,607.12,59.0
2023-04-04T11:00,1.5,4.8,0.0,577.46,58.0
2023-04-04T12:00,2.0,4.6,0.0,509.18,58.0
2023-04-04T13:00,2.2,4.6,0.0,407.8,58.0
2023-04-04T14:00,2.5,4.6,0.0,282.68,57.0
2023-04-04T15:00,2.7,4.7,0.0,149.32,55.0
2023-04-04T16:00,2.8,4.2,0.0,37.57,54.0
2023-04-04T17:00,2.8,3.4,1e-05,0.0,53.0
2023-04-04T18:00,2.5,2.9,2e-05,0.0,57.0
2023-04-04T19:00,2.2,3.1,4e-05,0.0,61.0
2023-04-04T20:00,2.0,4.4,0.00011,0.0,66.0
2023-04-04T21:00,1.9,4.8,0.00025,0.0,69.0
2023-04-04T22:00,1.9,4.9,0.0003,0.0,72.0
2023-04-04T23:00,1.0,4.2,0.0003,0.0,82.0
2023-04-05T00:00,0.4,4.0,0.00026,0.0,85.0
2023-04-05T01:00,0.1,4.2,0.00017,0.0,88.0
2023-04-05T02:00,0.0,4.3,0.0001,0.0,88.0
2023-04-05T03:00,-0.1,4.2,0.00013,0.0,89.0
2023-04-05T04:00,0.0,4.1,0.0002,22.26,90.0
2023-04-05T05:00,0.1,4.8,0.00014,56.11,89.0
2023-04-05T06:00,0.2,4.6,6e-05,96.19,89.0
2023-04-05T07:00,0.4,4.8,2e-05,83.59,88.0
2023-04-05T08:00,0.8,4.4,2e-05,96.77,88.0
2023-04-05T09:00,1.1,4.4,3e-05,102.88,87.0
2023-04-05T10:00,1.5,4.4,7e-05,149.71,87.0
2023-04-05T11:00,1.9,3.9,6e-05,150.59,85.0
2023-04-05T12:00,2.4,3.5,2e-05,165.16,84.0
2023-04-05T13:00,3.0,3.5,2e-05,137.64,84.0
2023-04-05T14:00,3.5,3.6,2e-05,98.63,81.0
2023-04-05T15:00,4.2,3.7,5e-05,56.67,80.0
2023-04-05T16:00,4.2,3.1,0.00012,22.06,81.0
2023-04-05T17:00,3.5,2.8,0.00022,0.0,81.0
2023-04-05T18:00,3.0,2.8,0.00033,0.0,83.0
2023-04-05T19:00,3.3,2.1,0.00032,0.0,85.0
2023-04-05T20:00,3.5,1.0,0.00024,0.0,88.0
2023-04-05T21:00,3.5,1.6,0.00018,0.0,90.0
2023-04-05T22:00,3.3,1.8,0.00012,0.0,91.0
2023-04-05T23:00,3.1,1.6,8e-05,0.0,92.0
2023-04-06T00:00,2.8,1.9,6e-05,0.0,93.0
2023-04-06T01:00,2.7,2.6,3e-05,0.0,93.0
2023-04-06T02:00,2.5,2.8,2e-05,0.0,92.0
2023-04-06T03:00,2.3,3.0,2e-05,0.0,93.0
2023-04-06T04:00,1.9,3.1,2e-05,29.39,93.0
2023-04-06T05:00,1.2,3.0,2e-05,69.91,94.0
2023-04-06T06:00,1.0,2.9,2e-05,114.59,95.0
2023-04-06T07:00,1.2,3.0,2e-05,148.34,93.0
2023-04-06T08:00,2.5,3.4,1e-05,180.41,91.0
2023-04-06T09:00,3.1,3.6,1e-05,176.51,86.0
2023-04-06T10:00,4.2,3.6,1e-05,195.67,78.0
2023-04-06T11:00,4.9,4.3,1e-05,195.62,74.0
2023-04-06T12:00,5.3,4.5,1e-05,182.95,66.0
2023-04-06T13:00,5.6,4.5,0.0,150.25,59.0
2023-04-06T14:00,6.8,4.3,0.0,112.15,57.0
2023-04-06T15:00,7.8,4.2,0.0,71.53,54.0
2023-04-06T16:00,7.5,4.5,0.0,32.03,53.0
2023-04-06T17:00,6.6,4.4,0.0,0.0,56.0
2023-04-06T18:00,5.7,3.9,0.0,0.0,61.0
2023-04-06T19:00,4.6,2.7,0.0,0.0,71.0
2023-04-06T20:00,3.5,3.4,0.0,0.0,80.0
2023-04-06T21:00,3.2,3.6,0.0,0.0,84.0
2023-04-06T22:00,2.5,3.8,0.0,0.0,86.0
2023-04-06T23:00,2.2,3.8,0.0,0.0,87.0
2023-04-07T00:00,2.2,3.7,1e-05,0.0,88.0
2023-04-07T01:00,2.0,3.3,0.0,0.0,88.0
2023-04-07T02:00,1.8,2.7,1e-05,0.0,90.0
2023-04-07T03:00,1.4,2.7,0.0,0.0,88.0
2023-04-07T04:00,1.4,3.0,0.0,76.02,87.0
2023-04-07T05:00,1.0,3.1,0.0,197.17,87.0
2023-04-07T06:00,1.1,3.3,0.0,331.15,86.0
2023-04-07T07:00,2.0,3.6,0.0,443.68,81.0
2023-04-07T08:00,3.8,3.7,0.0,533.31,75.0
2023-04-07T09:00,6.2,3.1,0.0,593.48,67.0
2023-04-07T10:00,8.6,3.0,0.0,623.98,60.0
2023-04-07T11:00,12.2,3.4,0.0,593.04,54.0
2023-04-07T12:00,13.8,3.5,0.0,531.71,49.0
2023-04-07T13:00,13.9,3.2,0.0,429.01,46.0
2023-04-07T14:00,13.8,4.2,0.0,307.53,38.0
2023-04-07T15:00,13.5,4.4,0.0,164.5,34.0
2023-04-07T16:00,12.6,3.8,0.0,50.64,34.0
2023-04-07T17:00,11.9,3.2,0.0,0.0,46.0
2023-04-07T18:00,9.9,2.7,0.0,0.0,54.0
2023-04-07T19:00,7.1,3.1,0.0,0.0,60.0
2023-04-07T20:00,5.7,3.0,0.0,0.0,67.0
2023-04-07T21:00,4.4,2.5,0.0,0.0,71.0
2023-04-07T22:00,3.3,2.2,0.0,0.0,76.0
2023-04-07T23:00,2.5,1.7,0.0,0.0,80.0
2023-04-08T00:00,1.9,1.8,0.0,0.0,83.0
2023-04-08T01:00,1.3,2.0,0.0,0.0,83.0
2023-04-08T02:00,0.8,1.9,0.0,0.0,82.0
2023-04-08T03:00,0.4,1.4,0.0,7.54,83.0
2023-04-08T04:00,0.5,1.9,0.0,71.77,85.0
2023-04-08T05:00,-0.3,2.0,0.0,204.23,86.0
2023-04-08T06:00,-0.2,2.1,0.0,319.9,86.0
2023-04-08T07:00,1.0,1.6,0.0,427.1,81.0
2023-04-08T08:00,2.9,2.1,0.0,522.4,75.0
2023-04-08T09:00,5.3,2.8,0.0,601.41,66.0
2023-04-08T10:00,7.2,3.0,0.0,616.97,60.0
2023-04-08T11:00,8.6,2.5,0.0,592.71,52.0
2023-04-08T12:00,9.9,3.1,0.0,531.21,51.0
2023-04-08T13:00,10.4,3.6,0.0,435.97,49.0
2023-04-08T14:00,10.4,4.2,0.0,310.12,47.0
2023-04-08T15:00,9.6,4.2,0.0,171.79,44.0
2023-04-08T16:00,9.4,3.8,0.0,56.16,45.0
2023-04-08T17:00,9.6,2.7,0.0,0.0,46.0
2023-04-08T18:00,9.5,2.2,0.0,0.0,47.0
2023-04-08T19:00,7.8,2.1,0.0,0.0,52.0
2023-04-08T20:00,6.2,2.2,0.0,0.0,54.0
2023-04-08T21:00,5.3,1.7,0.0,0.0,56.0
2023-04-08T22:00,3.8,2.5,0.0,0.0,74.0
2023-04-08T23:00,3.5,1.4,0.0,0.0,75.0
2023-04-09T00:00,3.2,2.0,0.0,0.0,76.0
2023-04-09T01:00,2.4,2.4,0.0,0.0,81.0
2023-04-09T02:00,2.0,2.0,0.0,0.0,78.0
2023-04-09T03:00,1.6,2.0,0.0,7.8,81.0
2023-04-09T04:00,1.1,2.4,0.0,74.3,82.0
2023-04-09T05:00,0.8,2.5,0.0,197.2,80.0
2023-04-09T06:00,0.8,2.2,0.0,327.11,82.0
2023-04-09T07:00,2.3,2.0,0.0,443.79,80.0
2023-04-09T08:00,4.1,2.0,0.0,526.52,76.0
2023-04-09T09:00,5.3,2.2,0.0,597.05,70.0
2023-04-09T10:00,7.3,2.6,0.0,605.09,64.0
2023-04-09T11:00,9.2,2.9,0.0,580.26,62.0
2023-04-09T12:00,9.2,2.8,0.0,512.46,61.0
2023-04-09T13:00,9.8,3.0,0.0,417.23,59.0
2023-04-09T14:00,10.3,3.9,0.0,294.61,53.0
2023-04-09T15:00,10.2,4.5,0.0,165.8,48.0
2023-04-09T16:00,10.6,4.6,0.0,56.87,47.0
2023-04-09T17:00,10.2,4.4,0.0,0.0,46.0
2023-04-09T18:00,9.6,3.8,0.0,0.0,46.0
2023-04-09T19:00,8.6,3.2,0.0,0.0,46.0
2023-04-09T20:00,7.2,2.9,0.0,0.0,48.0
2023-04-09T21:00,6.2,2.5,0.0,0.0,52.0
2023-04-09T22:00,5.0,2.3,0.0,0.0,61.0
2023-04-09T23:00,4.0,2.2,0.0,0.0,69.0
2023-04-10T00:00,3.4,2.2,0.0,0.0,65.0
2023-04-10T01:00,2.7,2.5,0.0,0.0,64.0
2023-04-10T02:00,1.9,2.1,0.0,0.0,74.0
2023-04-10T03:00,0.9,2.4,0.0,8.63,74.0
2023-04-10T04:00,0.9,2.4,0.0,86.57,76.0
2023-04-10T05:00,0.2,1.9,0.0,215.31,77.0
2023-04-10T06:00,0.3,1.3,0.0,353.77,78.0
2023-04-10T07:00,1.1,1.5,0.0,472.27,75.0
2023-04-10T08:00,3.7,1.6,0.0,560.05,68.0
2023-04-10T09:00,6.9,1.3,0.0,615.52,59.0
2023-04-10T10:00,9.0,1.7,0.0,628.09,52.0
2023-04-10T11:00,10.6,2.6,0.0,597.67,49.0
2023-04-10T12:00,11.6,2.9,0.0,530.76,44.0
2023-04-10T13:00,11.9,3.1,0.0,438.7,40.0
2023-04-10T14:00,12.1,3.3,0.0,320.93,38.0
2023-04-10T15:00,11.7,3.2,0.0,188.62,38.0
2023-04-10T16:00,11.5,3.1,0.0,68.59,38.0
2023-04-10T17:00,11.1,3.0,0.0,0.0,39.0
2023-04-10T18:00,10.7,2.7,0.0,0.0,42.0
2023-04-10T19:00,9.4,2.7,0.0,0.0,47.0
2023-04-10T20:00,8.4,2.5,0.0,0.0,51.0
2023-04-10T21:00,7.2,2.8,0.0,0.0,55.0
2023-04-10T22:00,6.4,2.9,0.0,0.0,59.0
2023-04-10T23:00,5.9,3.1,0.0,0.0,68.0
2023-04-11T00:00,5.2,2.9,0.0,0.0,79.0
2023-04-11T01:00,4.2,3.2,0.0,0.0,85.0
2023-04-11T02:00,3.4,3.2,0.0,0.0,85.0
2023-04-11T03:00,3.2,3.2,0.0,9.05,83.0
2023-04-11T04:00,3.2,3.2,0.0,59.33,79.0
2023-04-11T05:00,3.3,3.2,0.0,137.44,68.0
2023-04-11T06:00,3.8,3.2,0.0,223.36,68.0
2023-04-11T07:00,4.8,3.8,0.0,298.77,67.0
2023-04-11T08:00,6.4,4.1,1e-05,380.9,63.0
2023-04-11T09:00,9.9,3.6,1e-05,461.78,62.0
2023-04-11T10:00,13.1,3.4,3e-05,421.25,60.0
2023-04-11T11:00,13.6,4.0,5e-05,418.67,62.0
2023-04-11T12:00,15.9,3.9,6e-05,383.97,59.0
2023-04-11T13:00,16.8,3.6,6e-05,317.07,58.0
2023-04-11T14:00,18.0,2.8,7e-05,228.84,53.0
2023-04-11T15:00,18.7,3.0,8e-05,132.45,49.0
2023-04-11T16:00,17.3,3.8,7e-05,51.97,46.0
2023-04-11T17:00,15.8,3.5,5e-05,0.0,65.0
2023-04-11T18:00,14.6,3.3,4e-05,0.0,62.0
2023-04-11T19:00,15.0,3.0,3e-05,0.0,64.0
2023-04-11T20:00,13.9,3.0,2e-05,0.0,69.0
2023-04-11T21:00,11.6,3.9,1e-05,0.0,85.0
2023-04-11T22:00,10.6,4.0,1e-05,0.0,88.0
2023-04-11T23:00,9.5,3.6,0.0,0.0,90.0
2023-04-12T00:00,8.4,2.9,1e-05,0.0,92.0
2023-04-12T01:00,7.9,2.7,2e-05,0.0,92.0
2023-04-12T02:00,7.2,3.0,1e-05,0.0,93.0
2023-04-12T03:00,6.6,3.3,1e-05,9.56,94.0
2023-04-12T04:00,6.2,2.9,1e-05,70.56,94.0
2023-04-12T05:00,5.4,2.1,1e-05,180.27,94.0
2023-04-12T06:00,5.2,2.6,1e-05,298.0,95.0
2023-04-12T07:00,6.1,2.8,1e-05,398.7,94.0
2023-04-12T08:00,7.2,3.3,1e-05,484.76,86.0
2023-04-12T09:00,9.6,3.0,3e-05,545.88,79.0
2023-04-12T10:00,12.9,3.1,2e-05,539.07,69.0
2023-04-12T11:00,15.7,2.8,3e-05,488.37,63.0
2023-04-12T12:00,17.4,3.1,3e-05,396.75,56.0
2023-04-12T13:00,18.4,3.3,4e-05,322.86,48.0
2023-04-12T14:00,18.3,3.3,4e-05,232.11,46.0
2023-04-12T15:00,16.4,3.4,4e-05,136.27,45.0
2023-04-12T16:00,13.9,3.1,5e-05,56.57,43.0
2023-04-12T17:00,14.6,3.3,3e-05,0.0,53.0
2023-04-12T18:00,13.9,6.0,1e-05,0.0,53.0
2023-04-12T19:00,12.2,6.5,1e-05,0.0,74.0
2023-04-12T20:00,10.4,4.4,0.0,0.0,62.0
2023-04-12T21:00,10.0,4.3,0.0,0.0,67.0
2023-04-12T22:00,9.6,4.3,0.0,0.0,74.0
2023-04-12T23:00,8.9,3.9,0.0,0.0,75.0
2023-04-13T00:00,9.1,4.4,0.0,0.0,75.0
2023-04-13T01:00,9.0,4.0,0.0,0.0,78.0
2023-04-13T02:00,8.6,3.8,0.0,0.0,83.0
2023-04-13T03:00,8.5,4.0,0.0,9.59,81.0
2023-04-13T04:00,7.7,4.2,0.0,50.19,79.0
2023-04-13T05:00,7.1,5.0,0.0,113.84,82.0
2023-04-13T06:00,6.2,5.5,0.0,184.06,85.0
2023-04-13T07:00,5.8,6.0,0.0,253.02,79.0
2023-04-13T08:00,6.4,6.1,0.0,305.59,76.0
2023-04-13T09:00,7.3,6.0,0.0,300.54,74.0
2023-04-13T10:00,8.1,5.9,0.0,318.08,72.0
2023-04-13T11:00,8.4,5.9,0.0,338.61,67.0
2023-04-13T12:00,8.1,6.0,0.0,304.6,68.0
2023-04-13T13:00,8.1,6.4,0.0,249.07,68.0
2023-04-13T14:00,8.5,6.5,0.0,178.95,64.0
2023-04-13T15:00,9.0,6.9,0.0,106.93,64.0
2023-04-13T16:00,8.8,7.1,0.0,41.69,64.0
2023-04-13T17:00,7.7,7.1,0.0,6.29,65.0
2023-04-13T18:00,6.6,6.5,0.0,0.0,66.0
2023-04-13T19:00,5.4,6.2,0.0,0.0,68.0
2023-04-13T20:00,4.8,6.3,0.0,0.0,69.0
2023-04-13T21:00,4.5,6.3,0.0,0.0,70.0
2023-04-13T22:00,4.2,5.9,0.0,0.0,71.0
2023-04-13T23:00,3.7,6.0,0.0,0.0,72.0
2023-04-14T00:00,3.4,5.5,0.0,0.0,74.0
2023-04-14T01:00,3.2,5.4,0.0,0.0,75.0
2023-04-14T02:00,3.1,5.3,0.0,0.0,77.0
2023-04-14T03:00,3.2,5.6,0.0,12.8,79.0
2023-04-14T04:00,3.4,5.5,0.0,77.23,79.0
2023-04-14T05:00,3.2,5.2,0.0,184.85,75.0
2023-04-14T06:00,3.3,4.7,0.0,306.91,75.0
2023-04-14T07:00,3.8,5.2,0.0,425.79,71.0
2023-04-14T08:00,5.3,5.7,0.0,523.66,66.0
2023-04-14T09:00,6.2,5.6,0.0,591.55,62.0
2023-04-14T10:00,7.9,5.4,0.0,648.05,57.0
2023-04-14T11:00,8.9,5.3,0.0,630.27,52.0
2023-04-14T12:00,9.4,5.5,0.0,560.98,48.0
2023-04-14T13:00,9.1,5.5,0.0,457.41,44.0
2023-04-14T14:00,9.1,5.7,0.0,325.14,50.0
2023-04-14T15:00,8.9,6.1,0.0,189.48,51.0
2023-04-14T16:00,9.2,6.2,0.0,70.81,52.0
2023-04-14T17:00,8.3,5.8,0.0,7.3,51.0
2023-04-14T18:00,7.1,5.0,0.0,0.0,51.0
2023-04-14T19:00,6.2,4.8,0.0,0.0,55.0
2023-04-14T20:00,4.8,4.4,0.0,0.0,59.0
2023-04-14T21:00,3.6,4.8,0.0,0.0,62.0
2023-04-14T22:00,3.0,4.4,0.0,0.0,65.0
2023-04-14T23:00,2.4,4.0,0.0,0.0,67.0
2023-04-15T00:00,2.2,4.2,0.0,0.0,63.0
2023-04-15T01:00,2.0,4.2,0.0,0.0,59.0
2023-04-15T02:00,1.8,4.2,0.0,0.0,58.0
2023-04-15T03:00,1.5,4.4,0.0,15.76,58.0
2023-04-15T04:00,1.6,4.4,0.0,80.8,57.0
2023-04-15T05:00,1.7,4.1,0.0,188.8,60.0
2023-04-15T06:00,2.2,4.3,0.0,295.2,60.0
2023-04-15T07:00,3.3,4.7,0.0,390.84,56.0
2023-04-15T08:00,4.8,4.5,0.0,460.93,53.0
2023-04-15T09:00,6.4,3.8,0.0,529.95,51.0
2023-04-15T10:00,8.5,3.7,0.0,578.71,48.0
2023-04-15T11:00,9.9,4.4,0.0,563.97,44.0
2023-04-15T12:00,11.4,4.6,0.0,495.51,42.0
2023-04-15T13:00,12.4,4.9,0.0,397.26,40.0
2023-04-15T14:00,12.1,5.1,0.0,280.8,35.0
2023-04-15T15:00,11.8,4.7,0.0,162.34,33.0
2023-04-15T16:00,9.9,4.4,0.0,59.38,32.0
2023-04-15T17:00,9.9,4.5,0.0,7.48,34.0
2023-04-15T18:00,9.4,4.2,0.0,0.0,36.0
2023-04-15T19:00,8.6,4.4,0.0,0.0,40.0
2023-04-15T20:00,7.8,3.2,0.0,0.0,45.0
2023-04-15T21:00,6.3,3.5,0.0,0.0,49.0
2023-04-15T22:00,4.8,3.5,0.0,0.0,53.0
2023-04-15T23:00,3.8,4.0,0.0,0.0,57.0
2023-04-16T00:00,3.2,3.8,0.0,0.0,57.0
2023-04-16T01:00,2.8,3.4,0.0,0.0,58.0
2023-04-16T02:00,2.3,3.1,0.0,0.0,58.0
2023-04-16T03:00,2.0,3.3,0.0,20.19,60.0
2023-04-16T04:00,1.4,3.2,0.0,110.59,63.0
2023-04-16T05:00,0.9,3.1,0.0,239.16,61.0
2023-04-16T06:00,0.8,3.0,0.0,368.12,62.0
2023-04-16T07:00,2.0,3.0,0.0,492.52,58.0
2023-04-16T08:00,4.2,2.3,0.0,575.08,52.0
2023-04-16T09:00,7.7,2.0,0.0,631.04,45.0
2023-04-16T10:00,10.8,2.8,0.0,651.08,40.0
2023-04-16T11:00,12.0,3.2,0.0,611.55,38.0
2023-04-16T12:00,12.1,3.4,0.0,541.89,34.0
2023-04-16T13:00,11.9,2.8,0.0,439.12,35.0
2023-04-16T14:00,11.1,4.3,0.0,317.9,42.0
2023-04-16T15:00,10.4,4.6,0.0,188.27,42.0
2023-04-16T16:00,10.4,4.6,0.0,69.79,43.0
2023-04-16T17:00,10.9,4.2,0.0,8.98,45.0
2023-04-16T18:00,11.1,3.6,0.0,0.0,48.0
2023-04-16T19:00,9.9,3.0,0.0,0.0,52.0
2023-04-16T20:00,9.0,2.1,0.0,0.0,60.0
2023-04-16T21:00,7.9,2.5,0.0,0.0,61.0
2023-04-16T22:00,7.2,2.7,0.0,0.0,60.0
2023-04-16T23:00,6.7,2.6,0.0,0.0,65.0
2023-04-17T00:00,6.2,2.6,0.0,0.0,70.0
2023-04-17T01:00,6.2,2.3,0.0,0.0,74.0
2023-04-17T02:00,6.1,1.7,0.0,0.0,76.0
2023-04-17T03:00,6.2,1.2,0.0,17.92,77.0
2023-04-17T04:00,5.7,0.6,0.0,98.07,77.0
2023-04-17T05:00,4.8,2.0,0.0,224.02,79.0
2023-04-17T06:00,4.9,1.8,0.0,348.76,82.0
2023-04-17T07:00,5.9,1.4,0.0,468.49,74.0
2023-04-17T08:00,6.8,1.9,0.0,562.02,67.0
2023-04-17T09:00,8.4,2.4,0.0,617.7,60.0
2023-04-17T10:00,11.4,2.9,0.0,655.72,48.0
2023-04-17T11:00,12.1,2.7,0.0,631.51,41.0
2023-04-17T12:00,12.7,3.3,0.0,569.79,39.0
2023-04-17T13:00,12.4,3.4,0.0,463.79,38.0
2023-04-17T14:00,12.7,3.8,0.0,330.34,35.0
2023-04-17T15:00,12.4,3.5,0.0,196.1,32.0
2023-04-17T16:00,12.6,3.2,0.0,75.28,30.0
2023-04-17T17:00,12.9,2.4,0.0,9.78,27.0
2023-04-17T18:00,12.4,2.4,0.0,0.0,36.0
2023-04-17T19:00,10.4,2.1,0.0,0.0,46.0
2023-04-17T20:00,8.0,2.1,0.0,0.0,56.0
2023-04-17T21:00,6.8,1.3,0.0,0.0,50.0
2023-04-17T22:00,6.2,0.2,0.0,0.0,49.0
2023-04-17T23:00,5.3,1.4,0.0,0.0,56.0
2023-04-18T00:00,4.2,1.7,0.0,0.0,59.0
2023-04-18T01:00,3.6,1.8,0.0,0.0,59.0
2023-04-18T02:00,3.0,2.2,0.0,0.0,67.0
2023-04-18T03:00,2.3,2.4,0.0,23.17,79.0
2023-04-18T04:00,2.4,2.1,0.0,96.71,80.0
2023-04-18T05:00,2.3,2.3,0.0,199.52,80.0
2023-04-18T06:00,3.0,2.8,0.0,292.49,72.0
2023-04-18T07:00,3.5,3.2,0.0,374.41,66.0
2023-04-18T08:00,5.5,3.3,0.0,443.28,60.0
2023-04-18T09:00,7.4,3.7,0.0,525.27,55.0
2023-04-18T10:00,8.2,4.1,0.0,543.19,51.0
2023-04-18T11:00,9.6,3.9,0.0,555.52,45.0
2023-04-18T12:00,9.9,3.8,0.0,526.07,42.0
2023-04-18T13:00,10.5,4.4,0.0,435.63,41.0
2023-04-18T14:00,10.9,4.7,0.0,321.25,40.0
2023-04-18T15:00,10.8,5.0,0.0,191.12,38.0
2023-04-18T16:00,11.1,5.7,0.0,77.21,40.0
2023-04-18T17:00,11.4,4.9,0.0,10.86,40.0
2023-04-18T18:00,10.9,4.5,0.0,0.0,43.0
2023-04-18T19:00,9.5,4.2,0.0,0.0,48.0
2023-04-18T20:00,7.7,4.1,0.0,0.0,56.0
2023-04-18T21:00,6.6,5.0,0.0,0.0,49.0
2023-04-18T22:00,6.2,4.7,0.0,0.0,54.0
2023-04-18T23:00,5.5,4.3,0.0,0.0,61.0
2023-04-19T00:00,5.2,4.2,0.0,0.0,65.0
2023-04-19T01:00,4.8,4.7,0.0,0.0,70.0
2023-04-19T02:00,4.2,4.9,0.0,0.0,75.0
2023-04-19T03:00,3.7,5.0,0.0,29.45,80.0
2023-04-19T04:00,3.2,5.1,0.0,132.69,83.0
2023-04-19T05:00,3.0,5.2,0.0,270.87,85.0
2023-04-19T06:00,3.2,5.7,0.0,400.52,84.0
2023-04-19T07:00,4.2,5.5,0.0,511.87,79.0
2023-04-19T08:00,5.5,5.4,0.0,591.94,74.0
2023-04-19T09:00,6.8,5.8,0.0,658.64,70.0
2023-04-19T10:00,7.1,6.4,0.0,690.32,67.0
2023-04-19T11:00,7.7,6.3,0.0,660.03,63.0
2023-04-19T12:00,8.4,6.4,0.0,596.0,58.0
