Tsi,Tso
Tsi_C,Tso_C
5.850893015029040E-01,2.023447226901610E+01
5.854728506237160E-01,2.046699330962460E+01
5.858584871172330E-01,2.093978048078230E+01
5.862462132562500E-01,2.158587450217770E+01
5.866360321304950E-01,2.220282529704960E+01
5.870279476459910E-01,2.295776571121590E+01
5.874219645147320E-01,2.364853877551390E+01
5.878180882374810E-01,2.460145314703460E+01
5.882163250826790E-01,2.590842406800070E+01
5.886166820644210E-01,2.714851915048710E+01
5.890191669221040E-01,2.773888672510630E+01
5.894237881039500E-01,2.781856172454180E+01
5.898305547558520E-01,2.748423110699770E+01
5.902394767162940E-01,2.685513291907290E+01
5.906505645171880E-01,2.596664566999610E+01
5.910638293897070E-01,2.504450236791170E+01
5.914792832733370E-01,2.423625682322760E+01
5.918969388257680E-01,2.361159710985290E+01
5.923168094306970E-01,2.309060944537070E+01
5.927389092003270E-01,2.256841783512340E+01
5.931632529692260E-01,2.204416075171850E+01
5.935898562763610E-01,2.153830155644050E+01
5.940187353324610E-01,2.112511667495800E+01
5.944499069704400E-01,2.083877229362120E+01
5.948833885773250E-01,2.077539327033060E+01
5.953191980070200E-01,2.090051567680560E+01
5.957573534741640E-01,2.121054373531790E+01
5.961978734303780E-01,2.180866735081740E+01
5.966407764250330E-01,2.242998408658180E+01
5.970860809536200E-01,2.291812324356510E+01
5.975338052974390E-01,2.354304469926490E+01
5.979839673587990E-01,2.413542931643030E+01
5.984365844962470E-01,2.556937454966300E+01
5.988916733642940E-01,2.663227957969180E+01
5.993492497619370E-01,2.706128034959920E+01
5.998093284937440E-01,2.715741337952140E+01
6.002719232466650E-01,2.682759176924430E+01
6.007370464849010E-01,2.625826238867220E+01
6.012047093642020E-01,2.558413839535310E+01
6.016749216660450E-01,2.489426638097290E+01
6.021476917511630E-01,2.433508098347010E+01
6.026230265310210E-01,2.381854996913280E+01
6.031009314550590E-01,2.335094857364830E+01
6.035814105109590E-01,2.294114658938550E+01
6.040644662347310E-01,2.256847190770580E+01
6.045500997272960E-01,2.215381247274580E+01
6.050383106742060E-01,2.188408549400560E+01
6.055290973654390E-01,2.165744984465690E+01
6.060224567125930E-01,2.156603957207920E+01
6.065183842614290E-01,2.156571392066010E+01
6.070168741983950E-01,2.173361893708080E+01
6.075179193505710E-01,2.213191271658860E+01
6.080215111792060E-01,2.259707799413560E+01
6.085276397678260E-01,2.311775752868700E+01
6.090362938064900E-01,2.384681958612630E+01
6.095474605743000E-01,2.442574292914640E+01
6.100611259226200E-01,2.524501325346860E+01
6.105772742615920E-01,2.533366030913360E+01
6.110958885525010E-01,2.606648656287990E+01
6.116169503082850E-01,2.625969676459820E+01
6.121404396041020E-01,2.620358942607860E+01
6.126663350993110E-01,2.584296850419590E+01
6.131946140715770E-01,2.528678724670300E+01
6.137252524631570E-01,2.477398767867810E+01
6.142582249386940E-01,2.433881674377300E+01
6.147935049532220E-01,2.390388031198530E+01
6.153310648285340E-01,2.349772071756530E+01
6.158708758355830E-01,2.314926916371220E+01
6.164129082803370E-01,2.272762315958810E+01
6.169571315903300E-01,2.236335571975860E+01
6.175035143992290E-01,2.201613273690900E+01
6.180520246268940E-01,2.170134354937180E+01
6.186026295527840E-01,2.148340062810730E+01
6.191552958810190E-01,2.133673222380930E+01
6.197099897959960E-01,2.130201529670270E+01
6.202666770080370E-01,2.136867713086700E+01
6.208253227892260E-01,2.154316071687960E+01
6.213858920001550E-01,2.142689172472190E+01
6.219483491088610E-01,2.151807130156210E+01
6.225126582036600E-01,2.156757616980160E+01
6.230787830018670E-01,2.170368639786050E+01
6.236466868565700E-01,2.177922726537840E+01
6.242163327635990E-01,2.191626235226040E+01
6.247876833707090E-01,2.196134567842420E+01
6.253607009906700E-01,2.190869558178490E+01
6.259353476195870E-01,2.171075350141780E+01
6.265115849612750E-01,2.136939185473420E+01
6.270893744579660E-01,2.093109555128720E+01
6.276686773270970E-01,2.052456609969440E+01
6.282494546033600E-01,2.012702683403190E+01
6.288316671847370E-01,1.973447416621350E+01
6.294152758808180E-01,1.944946562350770E+01
6.300002414614080E-01,1.914834773619180E+01
6.305865247032180E-01,1.886592886737000E+01
6.311740864323740E-01,1.864012736478080E+01
6.317628875605310E-01,1.855710103601360E+01
6.323528891125100E-01,1.870243278389590E+01
6.329440522437010E-01,1.909203836367460E+01
6.335363382457290E-01,1.967994517193940E+01
6.341297085393900E-01,2.056780504193270E+01
6.347241246542090E-01,2.159246672058020E+01
6.353195481944990E-01,2.267982460377820E+01
6.359159407921850E-01,2.378336960160550E+01
6.365132640470770E-01,2.483028780092610E+01
6.371114794556280E-01,2.582270018925690E+01
6.377105483294590E-01,2.655605535763370E+01
6.383104317051420E-01,2.677292573607040E+01
6.389110902468040E-01,2.671569122613130E+01
6.395124841431970E-01,2.625757107169060E+01
6.401145730007630E-01,2.560395477301660E+01
6.407173157341640E-01,2.485903382166270E+01
6.413206704555560E-01,2.403003663446600E+01
6.419245943637880E-01,2.327683969735630E+01
6.425290436344700E-01,2.266915167362560E+01
6.431339733117900E-01,2.206298209921540E+01
6.437393372028320E-01,2.150585391083660E+01
6.443450877751910E-01,2.098667590083860E+01
6.449511760586890E-01,2.051412012030050E+01
6.455575515521900E-01,2.019857153487160E+01
6.461641621367330E-01,2.001512228537060E+01
6.467709539964630E-01,2.005465171447390E+01
6.473778715492070E-01,2.034802006904450E+01
6.479848573888320E-01,2.085600843984940E+01
6.485918522418640E-01,2.153087144030230E+01
6.491987949410370E-01,2.217320645941510E+01
6.498056224186140E-01,2.315419655229310E+01
6.504122697222340E-01,2.424589346637210E+01
6.510186700559410E-01,2.539052344534430E+01
6.516247548486300E-01,2.636829974295970E+01
6.522304538516290E-01,2.687871434509950E+01
6.528356952664680E-01,2.704642878485740E+01
6.534404059030140E-01,2.681880637432860E+01
6.540445113672570E-01,2.623009584130500E+01
6.546479362770480E-01,2.540650360183620E+01
6.552506045031170E-01,2.437221894018410E+01
6.558524394317650E-01,2.324256589344860E+01
6.564533642448500E-01,2.220629302197120E+01
6.570533022119980E-01,2.137056800821740E+01
6.576521769895220E-01,2.063631860887380E+01
6.582499129202750E-01,2.007170398620780E+01
6.588464353287050E-01,1.971740780581120E+01
6.594416708055680E-01,1.942438473242690E+01
6.600355474772950E-01,1.904337103261830E+01
6.606279952556440E-01,1.876474122812540E+01
6.612189460641840E-01,1.869063027536780E+01
6.618083340391490E-01,1.884125721643240E+01
6.623960957032140E-01,1.917634579895210E+01
6.629821701119090E-01,1.964739168221380E+01
6.635664989733290E-01,2.017523823678600E+01
6.641490267427490E-01,2.076976027974130E+01
6.647297006944580E-01,2.137994739763370E+01
6.653084709736760E-01,2.202648050373640E+01
6.658852906316850E-01,2.266409726541930E+01
6.664601156473450E-01,2.280387508982250E+01
6.670329049379870E-01,2.276229424983710E+01
6.676036203622480E-01,2.288789352319210E+01
6.681722267168340E-01,2.273422002511390E+01
6.687386917285290E-01,2.235773249478510E+01
6.693029860419410E-01,2.176767101855750E+01
6.698650832027810E-01,2.117634050170150E+01
6.704249596356960E-01,2.061723333608930E+01
6.709825946150980E-01,2.023861234067980E+01
6.715379702269680E-01,1.988390097086640E+01
6.720910713193120E-01,1.954035285733990E+01
6.726418854388910E-01,1.929768779069940E+01
6.731904027519410E-01,1.908885301429120E+01
6.737366159469480E-01,1.892625593262870E+01
6.742805201179810E-01,1.876260223860810E+01
6.748221126278010E-01,1.870787780789860E+01
6.753613929506160E-01,1.884976044454340E+01
6.758983624952150E-01,1.908559547767100E+01
6.764330244099720E-01,1.946501749585470E+01
6.769653833719930E-01,2.006467764804790E+01
6.774954453633190E-01,2.090792475523740E+01
6.780232174376600E-01,2.175810278473020E+01
6.785487074815010E-01,2.259408322231900E+01
6.790719239735970E-01,2.324148528851530E+01
6.795928757469200E-01,2.369868839818620E+01
6.801115717569230E-01,2.413453519020740E+01
6.806280208596320E-01,2.426916428643110E+01
6.811422316026320E-01,2.405382622301470E+01
6.816542120314040E-01,2.350865488649710E+01
6.821639695127860E-01,2.287808582068880E+01
6.826715105767040E-01,2.227484362628170E+01
6.831768407765860E-01,2.179966284349730E+01
6.836799645682660E-01,2.142717667073560E+01
6.841808852066600E-01,2.109889664382880E+01
6.846796046590330E-01,2.074566277028590E+01
6.851761235334020E-01,2.047310262031240E+01
6.856704410204380E-01,2.013199844886670E+01
6.861625548472420E-01,1.978247323800900E+01
6.866524612414680E-01,1.948098968037440E+01
6.871401549045580E-01,1.935935024763500E+01
6.876256289931460E-01,1.941427564213900E+01
6.881088751081560E-01,1.967462710986690E+01
6.885898832915300E-01,2.013699286641380E+01
6.890686420309820E-01,2.089163699376450E+01
6.895451382735380E-01,2.172882198040050E+01
6.900193574489570E-01,2.249942615570540E+01
6.904912835042780E-01,2.316758824872220E+01
6.909608989508600E-01,2.383376822339590E+01
6.914281849251120E-01,2.385388511324250E+01
6.918931212639810E-01,2.400909994928360E+01
6.923556865958330E-01,2.391808544736750E+01
6.928158584469410E-01,2.370834247294550E+01
6.932736133632590E-01,2.333256592847960E+01
6.937289270465410E-01,2.285903008164660E+01
6.941817745033170E-01,2.234700074541480E+01
6.946321302046540E-01,2.195595914518860E+01
6.950799682541530E-01,2.155181439235160E+01
6.955252625612330E-01,2.111724457978650E+01
6.959679870165140E-01,2.071709370290940E+01
6.964081156659700E-01,2.033595291527070E+01
6.968456228805930E-01,1.994932219609140E+01
6.972804835184990E-01,1.964796436549840E+01
6.977126730767600E-01,1.942145347188940E+01
6.981421678307310E-01,1.941851532635020E+01
6.985689449592220E-01,1.959687234273720E+01
6.989929826544940E-01,1.994789049752990E+01
6.994142602167780E-01,2.048134068744770E+01
6.998327581335850E-01,2.106656816143730E+01
7.002484581447630E-01,2.182089450783490E+01
7.006613432946740E-01,2.269996795758160E+01
7.010713979732900E-01,2.351058462319450E+01
7.014786079482250E-01,2.417783053003860E+01
7.018829603897800E-01,2.519570565719360E+01
7.022844438910290E-01,2.561899442800900E+01
7.026830484847560E-01,2.562983279433640E+01
7.030787656587050E-01,2.532174072606360E+01
7.034715883702110E-01,2.476921949022260E+01
7.038615110607670E-01,2.414614530785550E+01
7.042485296706110E-01,2.348625074700440E+01
7.046326416529080E-01,2.296305471551460E+01
7.050138459866700E-01,2.245277418546980E+01
7.053921431872200E-01,2.205665527210140E+01
7.057675353127270E-01,2.168316560095400E+01
7.061400259652650E-01,2.136711685325700E+01
7.065096202848340E-01,2.108978567440640E+01
7.068763249349770E-01,2.071326035489440E+01
7.072401480789070E-01,2.044438060355140E+01
7.076010993454990E-01,2.037451203899390E+01
7.079591897849880E-01,2.051492524213350E+01
7.083144318148140E-01,2.082061219914680E+01
7.086668391566120E-01,2.125113757737460E+01
7.090164267659390E-01,2.190177639089440E+01
7.093632107568030E-01,2.265573083930300E+01
7.097072083234630E-01,2.366247038161930E+01
7.100484376622300E-01,2.463412785516210E+01
7.103869178960630E-01,2.529554204051930E+01
7.107226690047250E-01,2.573510226235860E+01
7.110557117629640E-01,2.585023325367990E+01
7.113860676888210E-01,2.592389226266750E+01
7.117137590036210E-01,2.589127771973570E+01
7.120388086045670E-01,2.540008232154470E+01
7.123612400501760E-01,2.469523503426880E+01
7.126810775580760E-01,2.392044214604890E+01
7.129983460140470E-01,2.326488897007940E+01
7.133130709905170E-01,2.275027681520480E+01
7.136252787722900E-01,2.233436555576350E+01
7.139349963868730E-01,2.201278587312450E+01
7.142422516366040E-01,2.163213892560480E+01
7.145470731297210E-01,2.129565844225220E+01
7.148494903076820E-01,2.098465061601650E+01
7.151495334663260E-01,2.081559639856330E+01
7.154472337689610E-01,2.081842866893750E+01
7.157426232500000E-01,2.095269945172030E+01
7.160357348084100E-01,2.117841066813550E+01
7.163266021909750E-01,2.144406326896420E+01
7.166152599659480E-01,2.195264127624770E+01
7.169017434883660E-01,2.271297678366890E+01
7.171860888587350E-01,2.377575897450250E+01
7.174683328772120E-01,2.487427845876450E+01
7.177485129955820E-01,2.575030613141180E+01
7.180266672693790E-01,2.617719738761990E+01
7.183028343123700E-01,2.646805248300120E+01
7.185770532553040E-01,2.634543926554740E+01
7.188493637104080E-01,2.595333967874000E+01
7.191198057425840E-01,2.548894874192430E+01
7.193884198476490E-01,2.486166650869990E+01
7.196552469373540E-01,2.422213983755110E+01
7.199203283303190E-01,2.362202191314650E+01
7.201837057474870E-01,2.310437650017320E+01
7.204454213102710E-01,2.266694474864150E+01
7.207055175392740E-01,2.217975471693930E+01
7.209640373512690E-01,2.171394252012390E+01
7.212210240521820E-01,2.127168885682010E+01
7.214765213239790E-01,2.091038874792990E+01
7.217305732036430E-01,2.064970186531810E+01
7.219832240529550E-01,2.051002353107740E+01
7.222345185183050E-01,2.047421230863130E+01
7.224845014804210E-01,2.056778653998900E+01
7.227332179945580E-01,2.076584089830580E+01
7.229807132223450E-01,2.109048654724510E+01
7.232270323570130E-01,2.117389523890340E+01
7.234722205442680E-01,2.146276412326880E+01
7.237163228013170E-01,2.192228721202210E+01
7.239593839367730E-01,2.265546256538830E+01
7.242014484740990E-01,2.337800336697830E+01
7.244425605810870E-01,2.347884228787160E+01
7.246827640074980E-01,2.383419002333560E+01
7.249221020324760E-01,2.375369720730940E+01
7.251606174227700E-01,2.330563407910210E+01
7.253983524021220E-01,2.267461760578460E+01
7.256353486314680E-01,2.193373501017250E+01
7.258716471989720E-01,2.122022339758800E+01
7.261072886182610E-01,2.064826453378370E+01
7.263423128327450E-01,2.011698578740710E+01
7.265767592235020E-01,1.968289667268540E+01
7.268106666179900E-01,1.933897050427720E+01
7.270440732967380E-01,1.899809229803440E+01
7.272770169952810E-01,1.868938418961170E+01
7.275095348988100E-01,1.842427407631450E+01
7.277416636274110E-01,1.832853254970330E+01
7.279734392102330E-01,1.842157567157090E+01
7.282048970475280E-01,1.863877348043420E+01
7.284360718601330E-01,1.902805243785020E+01
7.286669976265990E-01,1.942631125129530E+01
7.288977075088130E-01,1.962480488491750E+01
7.291282337675050E-01,1.995563678251180E+01
7.293586076694860E-01,2.027283643173260E+01
7.295888593888260E-01,2.053408709270600E+01
7.298190179043340E-01,2.056345774431000E+01
7.300491108957720E-01,2.045735094571230E+01
7.302791646411380E-01,2.026716242983330E+01
7.305092039170640E-01,1.995331865819980E+01
7.307392519040820E-01,1.953546181723460E+01
7.309693300980290E-01,1.921249242952140E+01
7.311994582284180E-01,1.895178384434200E+01
7.314296541840420E-01,1.871204311223950E+01
7.316599339456860E-01,1.838104847409130E+01
7.318903115253510E-01,1.795973636175810E+01
7.321207989110490E-01,1.770255685252570E+01
7.323514060160760E-01,1.741821797434450E+01
7.325821406314670E-01,1.704844961333830E+01
7.328130083804210E-01,1.661414800047500E+01
7.330440126735650E-01,1.631650593131790E+01
7.332751546641630E-01,1.636067233461460E+01
7.335064332026820E-01,1.643601584015600E+01
7.337378447904790E-01,1.676400786994860E+01
7.339693835327260E-01,1.728364272496170E+01
7.342010410910810E-01,1.802420061542950E+01
7.344328066369500E-01,1.883036494803540E+01
7.346646668064040E-01,1.959171894609110E+01
7.348966056580600E-01,2.022810815195810E+01
7.351286046352940E-01,2.123141287968620E+01
7.353606425341730E-01,2.135582189880580E+01
7.355926954783750E-01,2.133702999990700E+01
7.358247369022180E-01,2.126802835270120E+01
7.360567375426340E-01,2.089320542744690E+01
7.362886654406300E-01,2.029803697193710E+01
7.365204859524190E-01,1.968897847619380E+01
7.367521617701000E-01,1.854600468932280E+01
7.369836529513710E-01,1.751523122838270E+01
7.372149169574940E-01,1.690168855209820E+01
7.374459086985000E-01,1.619710749429050E+01
7.376765805844490E-01,1.581293098372370E+01
7.379068825814960E-01,1.554020437097120E+01
7.381367622715820E-01,1.506494489857020E+01
7.383661649146610E-01,1.480783131219340E+01
7.385950335126710E-01,1.475080737136280E+01
7.388233088747540E-01,1.500069649867970E+01
7.390509296835900E-01,1.560480388839720E+01
7.392778325631790E-01,1.637166106698620E+01
7.395039521487680E-01,1.744571787989080E+01
7.397292211600110E-01,1.888368359674020E+01
7.399535704787470E-01,1.995003830592990E+01
7.401769292329550E-01,2.102364618865450E+01
7.403992248885140E-01,2.242377961050950E+01
7.406203833502990E-01,2.355713639459490E+01
7.408403290738960E-01,2.403199531102570E+01
7.410589851888520E-01,2.413559465557400E+01
7.412762736338700E-01,2.373032512899520E+01
7.414921153037330E-01,2.290168830652680E+01
7.417064302071540E-01,2.170260097964780E+01
7.419191376340470E-01,2.077262640042930E+01
7.421301563301290E-01,1.991240958636620E+01
7.423394046762320E-01,1.906961163823040E+01
7.425468008693040E-01,1.822917242592750E+01
7.427522631018520E-01,1.763894833249280E+01
7.429557097365280E-01,1.705092497018450E+01
7.431570594727320E-01,1.659703168079290E+01
7.433562315024470E-01,1.608151029724160E+01
7.435531456531050E-01,1.568231402693950E+01
7.437477225159660E-01,1.546026134581910E+01
7.439398835593630E-01,1.553697861051760E+01
7.441295512270390E-01,1.582964586579540E+01
7.443166490227620E-01,1.626523765137300E+01
7.445011015832220E-01,1.683710181827480E+01
7.446828347420150E-01,1.755241269160570E+01
7.448617755880280E-01,1.832000671787520E+01
7.450378525219560E-01,1.887304311189800E+01
7.452109953147500E-01,1.953236766595800E+01
7.453811351716390E-01,2.001060869332500E+01
7.455482048049780E-01,2.054526503519790E+01
7.457121385184830E-01,2.075084645102960E+01
7.458728723046100E-01,2.064246403540730E+01
7.460303439558420E-01,2.059567340711280E+01
7.461844931895740E-01,2.034973121342740E+01
7.463352617852200E-01,1.989136344909080E+01
7.464825937311880E-01,1.940079878652860E+01
7.466264353783870E-01,1.885605159246640E+01
7.467667355962880E-01,1.837108624409150E+01
7.469034459269890E-01,1.797658608646410E+01
7.470365207324750E-01,1.765100098764380E+01
7.471659173302570E-01,1.734979088003100E+01
7.472915961127770E-01,1.703773933705090E+01
7.474135206464930E-01,1.679222919636610E+01
7.475316577472020E-01,1.656298711129700E+01
7.476459775290290E-01,1.638463133197790E+01
7.477564534255090E-01,1.635890619157260E+01
7.478630621822060E-01,1.645782948670160E+01
7.479657838213620E-01,1.667075876452760E+01
7.480646015801090E-01,1.701756017047920E+01
7.481595018246010E-01,1.727057620439110E+01
7.482504739432460E-01,1.742365594569100E+01
7.483375102227370E-01,1.796501435667730E+01
7.484206057109480E-01,1.810565899606710E+01
7.484997580709170E-01,1.810037937693520E+01
7.485749674300760E-01,1.820757045427740E+01
7.486462362286060E-01,1.825187069974450E+01
7.487135690703760E-01,1.826993512601820E+01
7.487769725793550E-01,1.828079463210150E+01
7.488364552637460E-01,1.811238109733910E+01
7.488920273893220E-01,1.788149597736730E+01
7.489437008627940E-01,1.760189837810180E+01
7.489914891252860E-01,1.740701983387800E+01
7.490354070554010E-01,1.721617905485040E+01
7.490754708808440E-01,1.700911297012690E+01
7.491116980971320E-01,1.671092232106770E+01
7.491441073916950E-01,1.638089360610030E+01
7.491727185715050E-01,1.602991940402240E+01
7.491975524924040E-01,1.585243384402910E+01
7.492186309884250E-01,1.590752701614550E+01
7.492359767996400E-01,1.613448368410500E+01
7.492496134973990E-01,1.652394297720650E+01
7.492595654062080E-01,1.710259637185160E+01
7.492658575218730E-01,1.780166158335100E+01
7.492685154260080E-01,1.851933177421080E+01
7.492675651973120E-01,1.921383019101600E+01
7.492630333204210E-01,1.987761030020290E+01
7.492549465933440E-01,2.046907201022040E+01
7.492433320347280E-01,2.078761832611570E+01
7.492282167922710E-01,2.067531722777360E+01
7.492096280535990E-01,2.034320779820980E+01
7.491875929608680E-01,2.008050972384410E+01
7.491621385302020E-01,1.968709391075820E+01
7.491332915768380E-01,1.922950724433170E+01
7.491010786466480E-01,1.885792760489610E+01
7.490655259543970E-01,1.840444331419130E+01
7.490266593288440E-01,1.800336500975860E+01
7.489845041645580E-01,1.760461968506140E+01
7.489390853801250E-01,1.722269414324720E+01
7.488904273822560E-01,1.698866931984480E+01
7.488385540353210E-01,1.676303412785370E+01
7.487834886357780E-01,1.656587309262450E+01
7.487252538911340E-01,1.642183713668050E+01
7.486638719032250E-01,1.646052016248130E+01
7.485993641558450E-01,1.663413074562260E+01
7.485317515069980E-01,1.688319886971830E+01
7.484610541863310E-01,1.730446302331400E+01
7.483872917985420E-01,1.806465202179040E+01
7.483104833337270E-01,1.896703002164070E+01
7.482306471857660E-01,1.969817337384650E+01
7.481478011798290E-01,2.062472205679900E+01
7.480619626100030E-01,2.123557382929780E+01
7.479731482878540E-01,2.180072175454860E+01
7.478813746023980E-01,2.198427323291880E+01
7.477866575916190E-01,2.217359948107610E+01
7.476890130251560E-01,2.196744488912990E+01
7.475884564973720E-01,2.117464361015390E+01
7.474850035294570E-01,2.019972814605380E+01
7.473786696787980E-01,1.934210154377780E+01
7.472694706534540E-01,1.853954147746450E+01
7.471574224291780E-01,1.796206166378490E+01
7.470425413663350E-01,1.762849621349000E+01
7.469248443238610E-01,1.729836454919360E+01
7.468043487675570E-01,1.700904163044840E+01
7.466810728701380E-01,1.677701489197020E+01
7.465550356008390E-01,1.655051335705810E+01
7.464262568027900E-01,1.644802692373780E+01
7.462947572569700E-01,1.655861997389840E+01
7.461605587321320E-01,1.677520586277270E+01
7.460236840207780E-01,1.713351535917000E+01
7.458841569619230E-01,1.755522320941640E+01
7.457420024519520E-01,1.796363989672310E+01
7.455972464454630E-01,1.839724029218840E+01
7.454499159482750E-01,1.888698321189250E+01
7.453000390051450E-01,1.928912434143200E+01
7.451476446846920E-01,1.935859145690230E+01
7.449927630639880E-01,1.939603840415710E+01
7.448354252149630E-01,1.932482215626070E+01
7.446756631943710E-01,1.919820873467020E+01
7.445135100384910E-01,1.896063871185630E+01
7.443489997631430E-01,1.859215649074860E+01
7.441821673689300E-01,1.810868192485770E+01
7.440130488509730E-01,1.767332620728370E+01
7.438416812118140E-01,1.738080884439420E+01
7.436681024756750E-01,1.713023093486200E+01
7.434923517018740E-01,1.692723193166000E+01
7.433144689950070E-01,1.669207723759870E+01
7.431344955093950E-01,1.642773725923240E+01
7.429524734454570E-01,1.615945039535280E+01
7.427684460358580E-01,1.594355130959570E+01
7.425824575197170E-01,1.587580931213890E+01
7.423945531036210E-01,1.594381069873870E+01
7.422047789087710E-01,1.611780932154290E+01
7.420131819041510E-01,1.645496110057440E+01
7.418198098262510E-01,1.694169072700210E+01
7.416247110863620E-01,1.751022265680360E+01
7.414279346670180E-01,1.819186522888920E+01
7.412295300094350E-01,1.911263336582690E+01
7.410295468941590E-01,2.029554337569920E+01
7.408280353171880E-01,2.116979490237500E+01
7.406250453638740E-01,2.174944442619940E+01
7.404206270827830E-01,2.204490949518670E+01
7.402148303614710E-01,2.191927247406220E+01
7.400077048058150E-01,2.154246654630940E+01
7.397992996241780E-01,2.101923789618280E+01
7.395896635173030E-01,2.047700506674410E+01
7.393788445743960E-01,1.989935980376630E+01
7.391668901754970E-01,1.929763719440840E+01
7.389538468999240E-01,1.882617574466710E+01
7.387397604402810E-01,1.842505390084330E+01
7.385246755213750E-01,1.810149020813220E+01
7.383086358233090E-01,1.779292435179660E+01
7.380916839080560E-01,1.751601385218480E+01
7.378738611489600E-01,1.717422842375090E+01
7.376552076628550E-01,1.694604514361860E+01
7.374357622448130E-01,1.682538883047280E+01
7.372155623059220E-01,1.693599343455760E+01
7.369946438149000E-01,1.727105872155210E+01
7.367730412447680E-01,1.784874007001010E+01
7.365507875261740E-01,1.860992689919440E+01
7.363279140092640E-01,1.911549631963490E+01
7.361044504361580E-01,1.982233125703290E+01
7.358804249261890E-01,2.074172815889580E+01
7.356558639759270E-01,2.170009575105510E+01
7.354307924758010E-01,2.231417141161330E+01
7.352052337447350E-01,2.264827325485550E+01
7.349792095837070E-01,2.281744698531520E+01
7.347527403485030E-01,2.258123733355240E+01
7.345258450413010E-01,2.210737208374470E+01
7.342985414199600E-01,2.151463995371650E+01
7.340708461232500E-01,2.084952074939690E+01
7.338427748095830E-01,2.023963491340780E+01
7.336143423062740E-01,1.982404173225720E+01
7.333855627659460E-01,1.945210243323620E+01
7.331564498264290E-01,1.912146835380370E+01
7.329270167703890E-01,1.880199610800910E+01
7.326972766810330E-01,1.848281655799410E+01
7.324672425904530E-01,1.817933432778600E+01
7.322369276176390E-01,1.798827228889440E+01
7.320063450937110E-01,1.789462201500340E+01
7.317755086726250E-01,1.796063036297170E+01
7.315444324263200E-01,1.820133459250340E+01
7.313131309240860E-01,1.863881628317830E+01
7.310816192966620E-01,1.940217128185670E+01
7.308499132862400E-01,2.040783913655180E+01
7.306180292841860E-01,2.128982461993760E+01
7.303859843586950E-01,2.210744218354450E+01
7.301537962748680E-01,2.250975188496710E+01
7.299214835098070E-01,2.282908774509020E+01
7.296890652652380E-01,2.280058394182710E+01
7.294565614799170E-01,2.302420986457540E+01
7.292239928436500E-01,2.306063013706890E+01
7.289913808142980E-01,2.263914242765270E+01
7.287587476384980E-01,2.203093570955790E+01
7.285261163762440E-01,2.141999547795690E+01
7.282935109288330E-01,2.087699412829030E+01
7.280609560691670E-01,2.044875015683610E+01
7.278284774728760E-01,2.010638994081230E+01
7.275961017484310E-01,1.975372913752150E+01
7.273638564641800E-01,1.946696911242600E+01
7.271317701701950E-01,1.916385712102250E+01
7.268998724129560E-01,1.882053020075180E+01
7.266681937411350E-01,1.856463965219300E+01
7.264367657011590E-01,1.843848038987310E+01
7.262056208217440E-01,1.848618682881400E+01
7.259747925871460E-01,1.866220656456060E+01
7.257443153995100E-01,1.905540859922620E+01
7.255142245312640E-01,1.965089871584510E+01
7.252845560690470E-01,2.015137697663090E+01
7.250553468511100E-01,2.068597926146120E+01
7.248266344004090E-01,2.136810339201250E+01
7.245984568558260E-01,2.163566292266600E+01
7.243708529038910E-01,2.214389428119540E+01
7.241438617133140E-01,2.246137936774440E+01
7.239175228742450E-01,2.268970914668920E+01
7.236918763438670E-01,2.267018166048810E+01
7.234669623993080E-01,2.241720410539230E+01
7.232428215984000E-01,2.158645532256560E+01
7.230194947481230E-01,2.081997987227050E+01
7.227970228800690E-01,2.014184366174120E+01
7.225754472317170E-01,1.963189879167660E+01
7.223548092318760E-01,1.914142052465540E+01
7.221351504883290E-01,1.870721088480040E+01
7.219165127755540E-01,1.832597552177150E+01
7.216989380203200E-01,1.798590489416280E+01
7.214824682830550E-01,1.768471921724950E+01
7.212671457331680E-01,1.756833484361790E+01
7.210530126168180E-01,1.754797627288440E+01
7.208401112160900E-01,1.771675045317440E+01
7.206284837991120E-01,1.805186199496640E+01
7.204181725611410E-01,1.863684971504190E+01
7.202092195572670E-01,1.934995261329430E+01
7.200016666278400E-01,2.009985231285790E+01
7.197955553182270E-01,2.078168650856870E+01
7.195909267947530E-01,2.148745025223750E+01
7.193878217589680E-01,2.208805424825840E+01
7.191862803623660E-01,2.187020878496380E+01
7.189863421235980E-01,2.164008306716210E+01
7.187880458500630E-01,2.138897632225980E+01
7.185914295652680E-01,2.134014047097010E+01
7.183965304430730E-01,2.100830010059670E+01
7.182033847492800E-01,2.061880951791320E+01
7.180120277906060E-01,2.003063801892490E+01
7.178224938704980E-01,1.961740390520600E+01
7.176348162508170E-01,1.917787997451070E+01
7.174490271180510E-01,1.876069491909460E+01
7.172651575524370E-01,1.843715013832840E+01
7.170832374982460E-01,1.811775813422880E+01
7.169032957335230E-01,1.782548923600840E+01
7.167253598377150E-01,1.758648536111620E+01
7.165494561559070E-01,1.747663561415830E+01
7.163756097588040E-01,1.750830775594420E+01
7.162038443980610E-01,1.774388710666250E+01
7.160341824571040E-01,1.816921886859080E+01
7.158666448980690E-01,1.869688582855350E+01
7.157012512060460E-01,1.941121421257480E+01
7.155380193321570E-01,2.026293436931320E+01
7.153769656373710E-01,2.101348610293570E+01
7.152181048391000E-01,2.200578511912800E+01
7.150614499627080E-01,2.285697520837920E+01
7.149070122999290E-01,2.375978651111820E+01
7.147548013759880E-01,2.446368653173040E+01
